Entity,Code,Year,Renewables (% equivalent primary energy),Grwth rt
Brazil,BRA,1979,33.38749,5.9
Brazil,BRA,1980,36.188007,8.4
Brazil,BRA,1981,37.50488,3.6
Brazil,BRA,1982,39.09782,4.2
Brazil,BRA,1983,41.86777,7.1
Brazil,BRA,1984,43.21895,3.2
Brazil,BRA,1985,43.929535,1.6
Brazil,BRA,1986,43.219524,-1.6
Brazil,BRA,1987,42.77721,-1
Brazil,BRA,1988,44.011196,2.9
Brazil,BRA,1989,44.574318,1.3
Brazil,BRA,1990,45.275486,1.6
Brazil,BRA,1991,45.86179,1.3
Brazil,BRA,1992,44.902706,-2.1
Brazil,BRA,1993,45.15963,0.6
Brazil,BRA,1994,44.5656,-1.3
Brazil,BRA,1995,44.34581,-0.5
Brazil,BRA,1996,44.08196,-0.6
Brazil,BRA,1997,43.489933,-1.3
Brazil,BRA,1998,43.57197,0.2
Brazil,BRA,1999,43.143803,-1
Brazil,BRA,2000,43.288433,0.3
Brazil,BRA,2001,39.11162,-9.6
Brazil,BRA,2002,40.756653,4.2
Brazil,BRA,2003,42.284126,3.7
Brazil,BRA,2004,42.286156,0
Brazil,BRA,2005,43.1457,2
Brazil,BRA,2006,43.045963,-0.2
Brazil,BRA,2007,44.380226,3.1
Brazil,BRA,2008,43.366776,-2.3
Brazil,BRA,2009,46.30883,6.8
Brazil,BRA,2010,44.246536,-4.5
Brazil,BRA,2011,43.91006,-0.8
Brazil,BRA,2012,42.06637,-4.2
Brazil,BRA,2013,39.836597,-5.3
Brazil,BRA,2014,38.852745,-2.5
Brazil,BRA,2015,40.603523,4.5
Brazil,BRA,2016,43.5387,7.2
Brazil,BRA,2017,43.280678,-0.6
Brazil,BRA,2018,46.080498,6.5
Brazil,BRA,2019,47.304844,2.7
Brazil,BRA,2020,49.47188,4.6
Brazil,BRA,2021,46.21975,-6.6
Bulgaria,BGR,1965,4.9313707,-89.3
Bulgaria,BGR,1966,4.6229763,-6.3
Bulgaria,BGR,1967,4.003621,-13.4
Bulgaria,BGR,1968,2.311565,-42.3
Bulgaria,BGR,1969,2.9225402,26.4
Bulgaria,BGR,1970,3.0394955,4
Bulgaria,BGR,1971,2.9434655,-3.2
Bulgaria,BGR,1972,2.761653,-6.2
Bulgaria,BGR,1973,3.2605422,18.1
Bulgaria,BGR,1974,2.5623977,-21.4
Bulgaria,BGR,1975,2.7339408,6.7
Bulgaria,BGR,1976,3.108479,13.7
Bulgaria,BGR,1977,3.5239036,13.4
Bulgaria,BGR,1978,2.805369,-20.4
Bulgaria,BGR,1979,3.0763478,9.7
Bulgaria,BGR,1980,3.2677274,6.2
Bulgaria,BGR,1981,3.231806,-1.1
Bulgaria,BGR,1982,2.6594315,-17.7
Bulgaria,BGR,1983,2.9039197,9.2
Bulgaria,BGR,1984,2.8398352,-2.2
Bulgaria,BGR,1985,1.9635512,-30.9
Bulgaria,BGR,1986,2.001533,1.9
Bulgaria,BGR,1987,2.1663287,8.2
Bulgaria,BGR,1988,2.1662037,0
Bulgaria,BGR,1989,2.265166,4.6
Bulgaria,BGR,1990,1.7116511,-24.4
Bulgaria,BGR,1991,2.7520618,60.8
Bulgaria,BGR,1992,2.477391,-10
Bulgaria,BGR,1993,2.190292,-11.6
Bulgaria,BGR,1994,1.7196692,-21.5
Bulgaria,BGR,1995,2.5187614,46.5
Bulgaria,BGR,1996,3.1900234,26.7
Bulgaria,BGR,1997,3.1750753,-0.5
Bulgaria,BGR,1998,3.721184,17.2
Bulgaria,BGR,1999,3.7863123,1.8
Bulgaria,BGR,2000,3.6347754,-4
Bulgaria,BGR,2001,2.2708168,-37.5
Bulgaria,BGR,2002,2.9185119,28.5
Bulgaria,BGR,2003,3.8597226,32.2
Bulgaria,BGR,2004,4.144022,7.4
Bulgaria,BGR,2005,5.212998,25.8
Bulgaria,BGR,2006,4.984425,-4.4
Bulgaria,BGR,2007,3.5105207,-29.6
Bulgaria,BGR,2008,3.5983686,2.5
Bulgaria,BGR,2009,5.127213,42.5
Bulgaria,BGR,2010,7.616096,48.5
Bulgaria,BGR,2011,4.8499665,-36.3
Bulgaria,BGR,2012,6.869961,41.6
Bulgaria,BGR,2013,9.592919,39.6
Bulgaria,BGR,2014,9.543798,-0.5
Bulgaria,BGR,2015,10.595034,11
Bulgaria,BGR,2016,9.0498905,-14.6
Bulgaria,BGR,2017,7.619621,-15.8
Bulgaria,BGR,2018,11.799093,54.9
Bulgaria,BGR,2019,9.948385,-15.7
Bulgaria,BGR,2020,10.692997,7.5
Bulgaria,BGR,2021,11.486526,7.4
CIS (BP),,1965,3.4813333,-69.7
CIS (BP),,1966,3.6910224,6
CIS (BP),,1967,3.3877106,-8.2
CIS (BP),,1968,3.8358662,13.2
CIS (BP),,1969,4.067017,6
CIS (BP),,1970,4.1746306,2.6
CIS (BP),,1971,4.0343986,-3.4
CIS (BP),,1972,3.7400339,-7.3
CIS (BP),,1973,3.5433114,-5.3
CIS (BP),,1974,3.623434,2.3
CIS (BP),,1975,3.294978,-9.1
CIS (BP),,1976,3.416684,3.7
CIS (BP),,1977,3.5416842,3.7
CIS (BP),,1978,3.918541,10.6
CIS (BP),,1979,3.8662982,-1.3
CIS (BP),,1980,4.043397,4.6
CIS (BP),,1981,4.019434,-0.6
CIS (BP),,1982,3.6683857,-8.7
CIS (BP),,1983,3.7095659,1.1
CIS (BP),,1984,4.0228815,8.4
CIS (BP),,1985,4.788686,19
CIS (BP),,1986,4.7094455,-1.7
CIS (BP),,1987,4.6139345,-2
CIS (BP),,1988,4.702712,1.9
CIS (BP),,1989,4.5643,-2.9
CIS (BP),,1990,4.9016075,7.4
CIS (BP),,1991,4.992719,1.9
CIS (BP),,1992,5.3416343,7
CIS (BP),,1993,5.9464073,11.3
CIS (BP),,1994,6.628401,11.5
CIS (BP),,1995,6.8596096,3.5
CIS (BP),,1996,6.399551,-6.7
CIS (BP),,1997,6.7496395,5.5
CIS (BP),,1998,6.7798166,0.4
CIS (BP),,1999,6.856844,1.1
CIS (BP),,2000,6.965526,1.6
CIS (BP),,2001,7.073041,1.5
CIS (BP),,2002,6.7241826,-4.9
CIS (BP),,2003,6.4878583,-3.5
CIS (BP),,2004,6.961633,7.3
CIS (BP),,2005,6.8310075,-1.9
CIS (BP),,2006,6.4987564,-4.9
CIS (BP),,2007,6.5321813,0.5
CIS (BP),,2008,5.930783,-9.2
CIS (BP),,2009,6.4687424,9.1
CIS (BP),,2010,6.139973,-5.1
CIS (BP),,2011,5.739403,-6.5
CIS (BP),,2012,5.656296,-1.4
CIS (BP),,2013,6.153561,8.8
CIS (BP),,2014,5.8653107,-4.7
CIS (BP),,2015,5.779853,-1.5
CIS (BP),,2016,6.1977887,7.2
CIS (BP),,2017,6.2232485,0.4
CIS (BP),,2018,6.0244713,-3.2
CIS (BP),,2019,6.1577168,2.2
CIS (BP),,2020,6.8373575,11
CIS (BP),,2021,6.473814,-5.3
Canada,CAN,1965,25.138649,288.3
Canada,CAN,1966,26.194748,4.2
Canada,CAN,1967,25.610426,-2.2
Canada,CAN,1968,24.47401,-4.4
Canada,CAN,1969,25.521269,4.3
Canada,CAN,1970,25.025076,-1.9
Canada,CAN,1971,24.927824,-0.4
Canada,CAN,1972,25.893644,3.9
Canada,CAN,1973,25.552883,-1.3
Canada,CAN,1974,26.811583,4.9
Canada,CAN,1975,26.156315,-2.4
Canada,CAN,1976,26.332035,0.7
Canada,CAN,1977,25.808474,-2
Canada,CAN,1978,27.05877,4.8
Canada,CAN,1979,27.297024,0.9
Canada,CAN,1980,27.539686,0.9
Canada,CAN,1981,29.403929,6.8
Canada,CAN,1982,29.416237,0
Canada,CAN,1983,30.499226,3.7
Canada,CAN,1984,30.855843,1.2
Canada,CAN,1985,31.611633,2.4
Canada,CAN,1986,32.04593,1.4
Canada,CAN,1987,31.649542,-1.2
Canada,CAN,1988,29.611338,-6.4
Canada,CAN,1989,27.817396,-6.1
Canada,CAN,1990,29.480999,6
Canada,CAN,1991,30.499428,3.5
Canada,CAN,1992,30.51211,0
Canada,CAN,1993,30.450893,-0.2
Canada,CAN,1994,29.927301,-1.7
Canada,CAN,1995,29.888117,-0.1
Canada,CAN,1996,30.879307,3.3
Canada,CAN,1997,30.284904,-1.9
Canada,CAN,1998,29.307371,-3.2
Canada,CAN,1999,29.588795,1
Canada,CAN,2000,29.767817,0.6
Canada,CAN,2001,28.20141,-5.3
Canada,CAN,2002,28.546556,1.2
Canada,CAN,2003,27.180014,-4.8
Canada,CAN,2004,26.827923,-1.3
Canada,CAN,2005,28.265476,5.4
Canada,CAN,2006,27.616468,-2.3
Canada,CAN,2007,27.694315,0.3
Canada,CAN,2008,28.590092,3.2
Canada,CAN,2009,29.20945,2.2
Canada,CAN,2010,27.789688,-4.9
Canada,CAN,2011,28.62637,3
Canada,CAN,2012,28.976913,1.2
Canada,CAN,2013,28.941828,-0.1
Canada,CAN,2014,28.14776,-2.7
Canada,CAN,2015,28.764147,2.2
Canada,CAN,2016,29.6526,3.1
Canada,CAN,2017,29.67364,0.1
Canada,CAN,2018,28.814518,-2.9
Canada,CAN,2019,28.586376,-0.8
Canada,CAN,2020,30.54215,6.8
Canada,CAN,2021,29.88844,-2.1
Central America (BP),,1965,8.832859,-70.4
Central America (BP),,1966,9.703324,9.9
Central America (BP),,1967,10.454583,7.7
Central America (BP),,1968,11.12973,6.5
Central America (BP),,1969,11.737263,5.5
Central America (BP),,1970,12.68411,8.1
Central America (BP),,1971,12.738326,0.4
Central America (BP),,1972,12.906005,1.3
Central America (BP),,1973,12.409436,-3.8
Central America (BP),,1974,13.086364,5.5
Central America (BP),,1975,11.853872,-9.4
Central America (BP),,1976,13.119708,10.7
Central America (BP),,1977,12.339205,-5.9
Central America (BP),,1978,15.347009,24.4
Central America (BP),,1979,17.262085,12.5
Central America (BP),,1980,20.21121,17.1
Central America (BP),,1981,22.403522,10.8
Central America (BP),,1982,22.183714,-1
Central America (BP),,1983,23.578016,6.3
Central America (BP),,1984,25.587793,8.5
Central America (BP),,1985,26.790607,4.7
Central America (BP),,1986,29.51356,10.2
Central America (BP),,1987,28.839478,-2.3
Central America (BP),,1988,30.689192,6.4
Central America (BP),,1989,31.697342,3.3
Central America (BP),,1990,32.011864,1
Central America (BP),,1991,29.80378,-6.9
Central America (BP),,1992,27.094872,-9.1
Central America (BP),,1993,27.504284,1.5
Central America (BP),,1994,25.134108,-8.6
Central America (BP),,1995,23.15871,-7.9
Central America (BP),,1996,25.843018,11.6
Central America (BP),,1997,24.035463,-7
Central America (BP),,1998,21.429518,-10.8
Central America (BP),,1999,24.938816,16.4
Central America (BP),,2000,25.005505,0.3
Central America (BP),,2001,22.210005,-11.2
Central America (BP),,2002,23.18854,4.4
Central America (BP),,2003,23.09387,-0.4
Central America (BP),,2004,23.649473,2.4
Central America (BP),,2005,25.031773,5.8
Central America (BP),,2006,24.877857,-0.6
Central America (BP),,2007,24.036945,-3.4
Central America (BP),,2008,25.583067,6.4
Central America (BP),,2009,25.323349,-1
Central America (BP),,2010,27.258286,7.6
Central America (BP),,2011,25.818153,-5.3
Central America (BP),,2012,27.097425,5
Central America (BP),,2013,26.951118,-0.5
Central America (BP),,2014,26.720015,-0.9
Central America (BP),,2015,26.518682,-0.8
Central America (BP),,2016,26.774618,1
Central America (BP),,2017,28.883213,7.9
Central America (BP),,2018,30.603235,6
Central America (BP),,2019,26.696873,-12.8
Central America (BP),,2020,32.442505,21.5
Central America (BP),,2021,31.522322,-2.8
Chile,CHL,1965,16.010857,-49.2
Chile,CHL,1966,15.744313,-1.7
Chile,CHL,1967,15.76555,0.1
Chile,CHL,1968,13.261512,-15.9
Chile,CHL,1969,13.893923,4.8
Chile,CHL,1970,14.088003,1.4
Chile,CHL,1971,14.758605,4.8
Chile,CHL,1972,16.941067,14.8
Chile,CHL,1973,17.183693,1.4
Chile,CHL,1974,19.690105,14.6
Chile,CHL,1975,21.933805,11.4
Chile,CHL,1976,21.624561,-1.4
Chile,CHL,1977,22.024628,1.9
Chile,CHL,1978,21.673307,-1.6
Chile,CHL,1979,21.54592,-0.6
Chile,CHL,1980,22.060732,2.4
Chile,CHL,1981,22.26287,0.9
Chile,CHL,1982,26.589516,19.4
Chile,CHL,1983,28.068626,5.6
Chile,CHL,1984,27.7989,-1
Chile,CHL,1985,30.296179,9
Chile,CHL,1986,31.164711,2.9
Chile,CHL,1987,32.0948,3
Chile,CHL,1988,28.36174,-11.6
Chile,CHL,1989,21.771547,-23.2
Chile,CHL,1990,18.957916,-12.9
Chile,CHL,1991,24.084661,27
Chile,CHL,1992,28.35539,17.7
Chile,CHL,1993,27.52927,-2.9
Chile,CHL,1994,25.954523,-5.7
Chile,CHL,1995,26.028479,0.3
Chile,CHL,1996,22.551899,-13.4
Chile,CHL,1997,21.909548,-2.8
Chile,CHL,1998,18.059258,-17.6
Chile,CHL,1999,15.275815,-15.4
Chile,CHL,2000,19.573402,28.1
Chile,CHL,2001,22.04736,12.6
Chile,CHL,2002,22.61727,2.6
Chile,CHL,2003,22.010809,-2.7
Chile,CHL,2004,19.768446,-10.2
Chile,CHL,2005,22.415243,13.4
Chile,CHL,2006,22.566658,0.7
Chile,CHL,2007,18.706137,-17.1
Chile,CHL,2008,20.915377,11.8
Chile,CHL,2009,21.777431,4.1
Chile,CHL,2010,19.264341,-11.5
Chile,CHL,2011,17.502325,-9.1
Chile,CHL,2012,18.09596,3.4
Chile,CHL,2013,18.432415,1.9
Chile,CHL,2014,20.193163,9.6
Chile,CHL,2015,21.427673,6.1
Chile,CHL,2016,19.706335,-8
Chile,CHL,2017,22.405031,13.7
Chile,CHL,2018,24.343296,8.7
Chile,CHL,2019,24.144995,-0.8
Chile,CHL,2020,26.557531,10
Chile,CHL,2021,26.518875,-0.1
China,CHN,1965,4.253407,
China,CHN,1966,3.9831228,
China,CHN,1967,3.818398,
China,CHN,1968,4.458871,
China,CHN,1969,3.7274022,
China,CHN,1970,3.0095923,
China,CHN,1971,3.0704048,
China,CHN,1972,3.2275975,
China,CHN,1973,3.417015,
China,CHN,1974,3.7493546,
China,CHN,1975,3.5038238,
China,CHN,1976,3.3725684,
China,CHN,1977,3.228714,
China,CHN,1978,2.7594638,
China,CHN,1979,3.0088992,
China,CHN,1980,3.5661976,
China,CHN,1981,4.066497,
China,CHN,1982,4.4212723,
China,CHN,1983,4.8234906,
China,CHN,1984,4.515455,
China,CHN,1985,4.44183,
China,CHN,1986,4.3385277,
China,CHN,1987,4.2555475,
China,CHN,1988,4.3230724,
China,CHN,1989,4.468027,
China,CHN,1990,4.7236676,
China,CHN,1991,4.424778,
China,CHN,1992,4.4127016,
China,CHN,1993,4.7578607,
China,CHN,1994,4.952474,
China,CHN,1995,5.55382,
China,CHN,1996,5.143133,
China,CHN,1997,5.361734,
China,CHN,1998,5.4277782,
China,CHN,1999,5.188286,
China,CHN,2000,5.656925,
China,CHN,2001,6.618624,
China,CHN,2002,6.2804885,
China,CHN,2003,5.3011093,
China,CHN,2004,5.60094,
China,CHN,2005,5.554481,
China,CHN,2006,5.5779824,
China,CHN,2007,5.718535,
China,CHN,2008,7.268667,
China,CHN,2009,6.9355316,
China,CHN,2010,7.615998,
China,CHN,2011,7.084204,-7.0
China,CHN,2012,8.522597,20.3
China,CHN,2013,8.959421,5.1
China,CHN,2014,10.19733,13.8
China,CHN,2015,10.787498,5.8
China,CHN,2016,11.530947,6.9
China,CHN,2017,12.138821,5.3
China,CHN,2018,12.807393,5.5
China,CHN,2019,13.51596,5.5
China,CHN,2020,14.242872,5.4
China,CHN,2021,14.946244,4.9
Colombia,COL,1965,11.788209,-21.1
Colombia,COL,1966,12.017394,1.9
Colombia,COL,1967,12.580107,4.7
Colombia,COL,1968,13.300462,5.7
Colombia,COL,1969,14.526139,9.2
Colombia,COL,1970,14.817516,2
Colombia,COL,1971,15.987799,7.9
Colombia,COL,1972,15.767954,-1.4
Colombia,COL,1973,17.170427,8.9
Colombia,COL,1974,17.39551,1.3
Colombia,COL,1975,19.235607,10.6
Colombia,COL,1976,19.407125,0.9
Colombia,COL,1977,19.36701,-0.2
Colombia,COL,1978,20.862885,7.7
Colombia,COL,1979,21.545105,3.3
Colombia,COL,1980,23.044971,7
Colombia,COL,1981,22.218885,-3.6
Colombia,COL,1982,22.697723,2.2
Colombia,COL,1983,21.790188,-4
Colombia,COL,1984,23.639833,8.5
Colombia,COL,1985,24.441961,3.4
Colombia,COL,1986,27.276325,11.6
Colombia,COL,1987,27.310854,0.1
Colombia,COL,1988,28.748077,5.3
Colombia,COL,1989,29.793999,3.6
Colombia,COL,1990,32.640934,9.6
Colombia,COL,1991,31.6998,-2.9
Colombia,COL,1992,24.605455,-22.4
Colombia,COL,1993,27.847397,13.2
Colombia,COL,1994,29.809082,7
Colombia,COL,1995,29.331577,-1.6
Colombia,COL,1996,31.475914,7.3
Colombia,COL,1997,27.334064,-13.2
Colombia,COL,1998,26.691463,-2.4
Colombia,COL,1999,31.378248,17.6
Colombia,COL,2000,29.556067,-5.8
Colombia,COL,2001,30.604485,3.5
Colombia,COL,2002,32.692554,6.8
Colombia,COL,2003,33.389133,2.1
Colombia,COL,2004,34.505455,3.3
Colombia,COL,2005,35.05353,1.6
Colombia,COL,2006,34.14272,-2.6
Colombia,COL,2007,35.182762,3
Colombia,COL,2008,33.94141,-3.5
Colombia,COL,2009,31.377745,-7.6
Colombia,COL,2010,30.092037,-4.1
Colombia,COL,2011,34.515675,14.7
Colombia,COL,2012,31.746134,-8
Colombia,COL,2013,29.385107,-7.4
Colombia,COL,2014,28.364685,-3.5
Colombia,COL,2015,28.021618,-1.2
Colombia,COL,2016,27.708813,-1.1
Colombia,COL,2017,32.82906,18.5
Colombia,COL,2018,31.99955,-2.5
Colombia,COL,2019,29.890343,-6.6
Colombia,COL,2020,30.772787,3
Colombia,COL,2021,33.02041,7.3
Croatia,HRV,1990,11.200591,-66.1
Croatia,HRV,1991,20.504862,83.1
Croatia,HRV,1992,15.994292,-22
Croatia,HRV,1993,16.087965,0.6
Croatia,HRV,1994,18.960316,17.9
Croatia,HRV,1995,19.14962,1
Croatia,HRV,1996,24.70444,29
Croatia,HRV,1997,18.5449,-24.9
Croatia,HRV,1998,18.053991,-2.6
Croatia,HRV,1999,21.228256,17.6
Croatia,HRV,2000,19.766573,-6.9
Croatia,HRV,2001,20.78086,5.1
Croatia,HRV,2002,16.80569,-19.1
Croatia,HRV,2003,14.887934,-11.4
Croatia,HRV,2004,19.899082,33.7
Croatia,HRV,2005,18.502132,-7
Croatia,HRV,2006,17.52409,-5.3
Croatia,HRV,2007,12.365527,-29.4
Croatia,HRV,2008,15.2264805,23.1
Croatia,HRV,2009,19.643877,29
Croatia,HRV,2010,23.850374,21.4
Croatia,HRV,2011,15.472614,-35.1
Croatia,HRV,2012,16.519665,6.8
Croatia,HRV,2013,26.373661,59.7
Croatia,HRV,2014,28.121477,6.6
Croatia,HRV,2015,22.36495,-20.5
Croatia,HRV,2016,23.870218,6.7
Croatia,HRV,2017,20.273584,-15.1
Croatia,HRV,2018,26.73535,31.9
Croatia,HRV,2019,23.463097,-12.2
Croatia,HRV,2020,25.170088,7.3
Croatia,HRV,2021,28.271935,12.3
Cyprus,CYP,1965,0,-100
Cyprus,CYP,1966,0,#DIV/0!
Cyprus,CYP,1967,0,#DIV/0!
Cyprus,CYP,1968,0,#DIV/0!
Cyprus,CYP,1969,0,#DIV/0!
Cyprus,CYP,1970,0,#DIV/0!
Cyprus,CYP,1971,0,#DIV/0!
Cyprus,CYP,1972,0,#DIV/0!
Cyprus,CYP,1973,0,#DIV/0!
Cyprus,CYP,1974,0,#DIV/0!
Cyprus,CYP,1975,0,#DIV/0!
Cyprus,CYP,1976,0,#DIV/0!
Cyprus,CYP,1977,0,#DIV/0!
Cyprus,CYP,1978,0,#DIV/0!
Cyprus,CYP,1979,0,#DIV/0!
Cyprus,CYP,1980,0,#DIV/0!
Cyprus,CYP,1981,0,#DIV/0!
Cyprus,CYP,1982,0,#DIV/0!
Cyprus,CYP,1983,0,#DIV/0!
Cyprus,CYP,1984,0,#DIV/0!
Cyprus,CYP,1985,0,#DIV/0!
Cyprus,CYP,1986,0,#DIV/0!
Cyprus,CYP,1987,0,#DIV/0!
Cyprus,CYP,1988,0,#DIV/0!
Cyprus,CYP,1989,0,#DIV/0!
Cyprus,CYP,1990,0,#DIV/0!
Cyprus,CYP,1991,0,#DIV/0!
Cyprus,CYP,1992,0,#DIV/0!
Cyprus,CYP,1993,0,#DIV/0!
Cyprus,CYP,1994,0,#DIV/0!
Cyprus,CYP,1995,0,#DIV/0!
Cyprus,CYP,1996,0,#DIV/0!
Cyprus,CYP,1997,0,#DIV/0!
Cyprus,CYP,1998,0,#DIV/0!
Cyprus,CYP,1999,0,#DIV/0!
Cyprus,CYP,2000,0,#DIV/0!
Cyprus,CYP,2001,0,#DIV/0!
Cyprus,CYP,2002,0,#DIV/0!
Cyprus,CYP,2003,0,#DIV/0!
Cyprus,CYP,2004,0.006964822,#DIV/0!
Cyprus,CYP,2005,0.0075333,8.2
Cyprus,CYP,2006,0.012689397,68.4
Cyprus,CYP,2007,0.02963039,133.5
Cyprus,CYP,2008,0.13309906,349.2
Cyprus,CYP,2009,0.28097296,111.1
Cyprus,CYP,2010,0.6377341,127
Cyprus,CYP,2011,1.5228559,138.8
Cyprus,CYP,2012,2.3008752,51.1
Cyprus,CYP,2013,3.2324405,40.5
Cyprus,CYP,2014,3.1309736,-3.1
Cyprus,CYP,2015,3.776322,20.6
Cyprus,CYP,2016,3.6664777,-2.9
Cyprus,CYP,2017,3.6376648,-0.8
Cyprus,CYP,2018,3.8665202,6.3
Cyprus,CYP,2019,4.2749753,10.6
Cyprus,CYP,2020,5.661981,32.4
Czechia,CZE,1965,1.4077873,-75.1
Czechia,CZE,1966,1.3170925,-6.4
Czechia,CZE,1967,1.2057946,-8.5
Czechia,CZE,1968,0.89475876,-25.8
Czechia,CZE,1969,0.7005398,-21.7
Czechia,CZE,1970,0.9598851,37
Czechia,CZE,1971,0.6451211,-32.8
Czechia,CZE,1972,0.67121583,4
Czechia,CZE,1973,0.5706368,-15
Czechia,CZE,1974,0.9500237,66.5
Czechia,CZE,1975,0.9102295,-4.2
Czechia,CZE,1976,0.70589465,-22.4
Czechia,CZE,1977,0.92965907,31.7
Czechia,CZE,1978,0.8529741,-8.2
Czechia,CZE,1979,1.0576006,24
Czechia,CZE,1980,1.1426238,8
Czechia,CZE,1981,0.9889816,-13.4
Czechia,CZE,1982,0.81085956,-18
Czechia,CZE,1983,0.80229473,-1.1
Czechia,CZE,1984,0.6089416,-24.1
Czechia,CZE,1985,0.7824311,28.5
Czechia,CZE,1986,0.8687312,11
Czechia,CZE,1987,1.1157936,28.4
Czechia,CZE,1988,0.9459827,-15.2
Czechia,CZE,1989,0.76388884,-19.2
Czechia,CZE,1990,0.6279108,-17.8
Czechia,CZE,1991,0.6470877,3.1
Czechia,CZE,1992,0.85835934,32.6
Czechia,CZE,1993,0.99214965,15.6
Czechia,CZE,1994,1.1369475,14.6
Czechia,CZE,1995,1.4834487,30.5
Czechia,CZE,1996,1.3430386,-9.5
Czechia,CZE,1997,1.3685676,1.9
Czechia,CZE,1998,1.281692,-6.3
Czechia,CZE,1999,1.5926199,24.3
Czechia,CZE,2000,1.4434271,-9.4
Czechia,CZE,2001,1.5818,9.6
Czechia,CZE,2002,1.8193735,15
Czechia,CZE,2003,1.0856818,-40.3
Czechia,CZE,2004,1.4602342,34.5
Czechia,CZE,2005,1.7223583,18
Czechia,CZE,2006,1.9475973,13.1
Czechia,CZE,2007,1.9150995,-1.7
Czechia,CZE,2008,2.1536171,12.5
Czechia,CZE,2009,2.7962987,29.8
Czechia,CZE,2010,3.3554666,20
Czechia,CZE,2011,4.272681,27.3
Czechia,CZE,2012,4.792661,12.2
Czechia,CZE,2013,5.6041293,16.9
Czechia,CZE,2014,5.645436,0.7
Czechia,CZE,2015,5.8991933,4.5
Czechia,CZE,2016,5.94577,0.8
Czechia,CZE,2017,5.815572,-2.2
Czechia,CZE,2018,5.6855097,-2.2
Czechia,CZE,2019,6.1152124,7.6
Czechia,CZE,2020,6.691049,9.4
Czechia,CZE,2021,6.497798,-2.9
Denmark,DNK,1965,0.04447716,-99.3
Denmark,DNK,1966,0.040665347,-8.6
Denmark,DNK,1967,0.03888248,-4.4
Denmark,DNK,1968,0.031256683,-19.6
Denmark,DNK,1969,0.028526576,-8.7
Denmark,DNK,1970,0.029206116,2.4
Denmark,DNK,1971,0.030904578,5.8
Denmark,DNK,1972,0.029284108,-5.2
Denmark,DNK,1973,0.030267373,3.4
Denmark,DNK,1974,0.033269178,9.9
Denmark,DNK,1975,0.02953616,-11.2
Denmark,DNK,1976,0.024274977,-17.8
Denmark,DNK,1977,0.03255087,34.1
Denmark,DNK,1978,0.037017047,13.7
Denmark,DNK,1979,0.043281496,16.9
Denmark,DNK,1980,0.056611072,30.8
Denmark,DNK,1981,0.065005064,14.8
Denmark,DNK,1982,0.07215245,11
Denmark,DNK,1983,0.1496665,107.4
Denmark,DNK,1984,0.15148832,1.2
Denmark,DNK,1985,0.16285835,7.5
Denmark,DNK,1986,0.27791977,70.7
Denmark,DNK,1987,0.37065881,33.4
Denmark,DNK,1988,0.5722486,54.4
Denmark,DNK,1989,0.88691425,55
Denmark,DNK,1990,1.2664866,42.8
Denmark,DNK,1991,1.4587734,15.2
Denmark,DNK,1992,2.040864,39.9
Denmark,DNK,1993,2.3619852,15.7
Denmark,DNK,1994,2.1321414,-9.7
Denmark,DNK,1995,2.313322,8.5
Denmark,DNK,1996,2.1877265,-5.4
Denmark,DNK,1997,3.3808846,54.5
Denmark,DNK,1998,4.675769,38.3
Denmark,DNK,1999,5.3890667,15.3
Denmark,DNK,2000,7.0956745,31.7
Denmark,DNK,2001,7.4025154,4.3
Denmark,DNK,2002,8.586957,16
Denmark,DNK,2003,9.462801,10.2
Denmark,DNK,2004,11.729121,23.9
Denmark,DNK,2005,12.488843,6.5
Denmark,DNK,2006,10.61084,-15
Denmark,DNK,2007,12.42254,17.1
Denmark,DNK,2008,12.6056,1.5
Denmark,DNK,2009,13.32837,5.7
Denmark,DNK,2010,15.651074,17.4
Denmark,DNK,2011,18.64669,19.1
Denmark,DNK,2012,20.934052,12.3
Denmark,DNK,2013,21.378275,2.1
Denmark,DNK,2014,24.633705,15.2
Denmark,DNK,2015,26.659948,8.2
Denmark,DNK,2016,25.71348,-3.6
Denmark,DNK,2017,30.301117,17.8
Denmark,DNK,2018,29.154387,-3.8
Denmark,DNK,2019,32.79566,12.5
Denmark,DNK,2020,37.272453,13.7
Denmark,DNK,2021,39.24958,5.3
Eastern Africa (BP),,1965,16.524014,-57.9
Eastern Africa (BP),,1966,17.916077,8.4
Eastern Africa (BP),,1967,16.877144,-5.8
Eastern Africa (BP),,1968,16.732903,-0.9
Eastern Africa (BP),,1969,17.112389,2.3
Eastern Africa (BP),,1970,21.788736,27.3
Eastern Africa (BP),,1971,17.197346,-21.1
Eastern Africa (BP),,1972,20.177143,17.3
Eastern Africa (BP),,1973,19.701832,-2.4
Eastern Africa (BP),,1974,24.155737,22.6
Eastern Africa (BP),,1975,26.092485,8
Eastern Africa (BP),,1976,26.423258,1.3
Eastern Africa (BP),,1977,29.746168,12.6
Eastern Africa (BP),,1978,29.147053,-2
Eastern Africa (BP),,1979,30.734257,5.4
Eastern Africa (BP),,1980,28.320673,-7.9
Eastern Africa (BP),,1981,30.102697,6.3
Eastern Africa (BP),,1982,31.842495,5.8
Eastern Africa (BP),,1983,30.305532,-4.8
Eastern Africa (BP),,1984,30.224142,-0.3
Eastern Africa (BP),,1985,29.932037,-1
Eastern Africa (BP),,1986,28.25614,-5.6
